	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
59	ERR2703411	ERP107880	SAMEA4657633	ERS2478263	ERX2717798	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7311.LN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	167074	100578548	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-109	ena-RUN-UCSF-16-07-2018-21:54:41:460-109	31515779;37507012	48fa2b46d0bd7b2eddcab22159011675;769675a20c1b079d3062bbffc7a64b67	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703411/ERR2703411_2.fastq.gz	31270603;37217876	ce04718837de710c1eddd822b60c738d;7aeac136e71cb496cf149ce25f92d273	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703411/X7311.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703411/X7311.LN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703411/X7311.LN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703411/X7311.LN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703411/X7311.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703411/X7311.LN_R2_sorted.fastq.gz	FASTQ;FASTQ	71344529	a5ffc323eb1094482a4e3f078f7e74be	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703411	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703411	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703411	X7311.LN		Psoriasis associated skin microbiome		2018-07-16
60	ERR2703382	ERP107880	SAMEA4657616	ERS2478246	ERX2717769	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7308.LN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	91470	55064940	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:459-80	ena-RUN-UCSF-16-07-2018-21:54:41:459-80	18097042;20949581	d446df9124ea6a859d4f753c8edf1f99;94e325aa0dd199f14774093eaeffcc21	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/002/ERR2703382/ERR2703382_2.fastq.gz	17985805;20798045	03ce105c293eee137be5e0cb7a94af92;c21f445564b957e0da41212807fc2eb6	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703382/X7308.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703382/X7308.LN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703382/X7308.LN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703382/X7308.LN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703382/X7308.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703382/X7308.LN_R2_sorted.fastq.gz	FASTQ;FASTQ	39464252	a83017c6e1b84c7215f1e6778ebbcdab	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703382	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/002/ERR2703382	ftp.sra.ebi.ac.uk/vol1/err/ERR270/002/ERR2703382	X7308.LN		Psoriasis associated skin microbiome		2018-07-16
61	ERR2703413	ERP107880	SAMEA4657701	ERS2478331	ERX2717800	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7311.SN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	135668	81672136	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-111	ena-RUN-UCSF-16-07-2018-21:54:41:460-111	22628609;29015672	55414955c8f5eb47cdc2b0af761371b6;3aa651356c95f52d72ac1565a0524cca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703413/ERR2703413_2.fastq.gz	22381269;28728745	95bf0c64208b6f317e9aa48cadd1d1d7;a060f7d50b94d43ba5d2603da44f0ad4	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703413/X7311.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703413/X7311.SN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703413/X7311.SN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703413/X7311.SN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703413/X7311.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703413/X7311.SN_R2_sorted.fastq.gz	FASTQ;FASTQ	56082048	184d722e54fc1207734f8593f7370e7b	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703413	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703413	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703413	X7311.SN		Psoriasis associated skin microbiome		2018-07-16
62	ERR2703415	ERP107880	SAMEA4657399	ERS2478029	ERX2717802	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.ArL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	142028	85500856	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-113	ena-RUN-UCSF-16-07-2018-21:54:41:460-113	21662959;27763424	e67533223d1eb98013ee33eadfb6c54d;dee2f43bdb8a721c7a7ce041e6fd83f5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703415/ERR2703415_2.fastq.gz	21375015;27438250	3a0a141a71555620abc4fa8de88df689;66cd38d2fb3690a4c9872e931e8251c1	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703415/X7312.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703415/X7312.ArL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703415/X7312.ArL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703415/X7312.ArL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703415/X7312.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703415/X7312.ArL_R2_sorted.fastq.gz	FASTQ;FASTQ	54295124	91547225d1399bb6798e904c1a95d866	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703415	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703415	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703415	X7312.ArL		Psoriasis associated skin microbiome		2018-07-16
63	ERR2703416	ERP107880	SAMEA4657426	ERS2478056	ERX2717803	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.ArN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	141096	84939792	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-114	ena-RUN-UCSF-16-07-2018-21:54:41:460-114	21329455;28474351	dfff12a358a9a3ac12f8268f18ccad7f;42bfcce771c44cd3fb81006ad2a98cdb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/006/ERR2703416/ERR2703416_2.fastq.gz	21045380;28158724	e4f7ce896b4c8a063bff24db00e0d1cc;2327e513a76c562e354b80ab2f667e62	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703416/X7312.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703416/X7312.ArN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703416/X7312.ArN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703416/X7312.ArN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703416/X7312.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703416/X7312.ArN_R2_sorted.fastq.gz	FASTQ;FASTQ	54559208	88eb17663c9f548b95bf98119a8349da	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703416	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/006/ERR2703416	ftp.sra.ebi.ac.uk/vol1/err/ERR270/006/ERR2703416	X7312.ArN		Psoriasis associated skin microbiome		2018-07-16
64	ERR2703417	ERP107880	SAMEA4657468	ERS2478098	ERX2717804	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.AxL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	179228	107895256	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-115	ena-RUN-UCSF-16-07-2018-21:54:41:460-115	21819777;30045348	2baf8a2f0f0a15a07ff38018e6e6299e;8857fa96b8c018907e9dfc69f72731f7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/007/ERR2703417/ERR2703417_2.fastq.gz	21311723;29555445	2d172e61f02da0db635504f019834303;5c9207b5b97516dd7b00ed5343460973	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703417/X7312.AxL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703417/X7312.AxL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703417/X7312.AxL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703417/X7312.AxL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703417/X7312.AxL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703417/X7312.AxL_R2_sorted.fastq.gz	FASTQ;FASTQ	65079478	ae91b1eaa29a64cd15f0f02f804cbdef	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703417	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/007/ERR2703417	ftp.sra.ebi.ac.uk/vol1/err/ERR270/007/ERR2703417	X7312.AxL		Psoriasis associated skin microbiome		2018-07-16
65	ERR2703418	ERP107880	SAMEA4657493	ERS2478123	ERX2717805	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.AxN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	65686	39542972	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-116	ena-RUN-UCSF-16-07-2018-21:54:41:460-116	8560218;11143802	623642ecb8c94ad891358bf6859deb77;38473e33c5857a884e07894a3ae24c58	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703418/ERR2703418_2.fastq.gz	8385147;10971945	5d1c9f177a5887ea5a7aa39e4e7cefce;ad9b678186772b36896eb271ba64cd5f	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703418/X7312.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703418/X7312.AxN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703418/X7312.AxN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703418/X7312.AxN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703418/X7312.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703418/X7312.AxN_R2_sorted.fastq.gz	FASTQ;FASTQ	23977363	57e155dc625633a866f4b3c001e31e09	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703418	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703418	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703418	X7312.AxN		Psoriasis associated skin microbiome		2018-07-16
66	ERR2703385	ERP107880	SAMEA4657752	ERS2478382	ERX2717772	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7308.TL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	106861	64330322	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:459-83	ena-RUN-UCSF-16-07-2018-21:54:41:459-83	19129479;21104931	5c159e286356c4323095f58c65ebd414;2adcea233f7a9f76eef78848322abdcd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703385/ERR2703385_2.fastq.gz	18891239;20847400	f70829d88802f7d388b8714ebce47ea4;b51fba8a7d774480fafa66dce67bc742	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703385/X7308.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703385/X7308.TL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703385/X7308.TL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703385/X7308.TL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703385/X7308.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703385/X7308.TL_R2_sorted.fastq.gz	FASTQ;FASTQ	45090198	ed6cf2e6d2a773e3279de1bbaaf4aa3b	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703385	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703385	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703385	X7308.TL		Psoriasis associated skin microbiome		2018-07-16
67	ERR2703420	ERP107880	SAMEA4657608	ERS2478238	ERX2717807	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.LL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	171053	102973906	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-118	ena-RUN-UCSF-16-07-2018-21:54:41:460-118	24691486;32500408	2369bc98e3b7bbd8cd9e27b2ce7d6cdb;4ae2f8d4c61a15b78bd417100337e8ba	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/000/ERR2703420/ERR2703420_2.fastq.gz	24378123;32104427	a433fdaba7fdba4c8b0323f6a334c245;362c96359e3dab5d38b9b8c51b116abd	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703420/X7312.LL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703420/X7312.LL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703420/X7312.LL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703420/X7312.LL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703420/X7312.LL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703420/X7312.LL_R2_sorted.fastq.gz	FASTQ;FASTQ	64529035	ba543cf8ac4aa1ccd8264b9e07c562f0	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703420	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/000/ERR2703420	ftp.sra.ebi.ac.uk/vol1/err/ERR270/000/ERR2703420	X7312.LL		Psoriasis associated skin microbiome		2018-07-16
68	ERR2703421	ERP107880	SAMEA4657632	ERS2478262	ERX2717808	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7312.LN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	165943	99897686	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:460-119	ena-RUN-UCSF-16-07-2018-21:54:41:460-119	24617912;31183135	d9eed4e6d9c1904a0101308d331aaced;c92ecb9b7b597b19bf6f42d30947e07a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703421/ERR2703421_2.fastq.gz	24285986;30797659	e649c37c3876a3ddfbd9bbf58372b577;d12a35ca3c8b1634ff5633929f3d69f9	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703421/X7312.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703421/X7312.LN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703421/X7312.LN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703421/X7312.LN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703421/X7312.LN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703421/X7312.LN_R2_sorted.fastq.gz	FASTQ;FASTQ	62736771	029d66c6cb21616aae57eb3f791e4107	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703421	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703421	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703421	X7312.LN		Psoriasis associated skin microbiome		2018-07-16
